Distance ,Temperature,Red,Green,Blue,Intensity,Lightsetting,Light,Type,Volume
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.38,19,23,19,21.3461,Dark,0,Water,250
8,26.38,19,23,19,21.3461,Dark,0,Water,250
8,26.38,19,23,20,21.4601,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,1,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.38,19,23,19,21.3461,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,19,23,19,21.3461,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.38,18,22,19,20.4602,Dark,0,Water,250
8,26.38,18,23,19,21.0472,Dark,0,Water,250
8,26.38,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,18,20.3462,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,18,20.3462,Dark,0,Water,250
8,26.31,18,23,19,21.0472,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,19,20.4602,Dark,0,Water,250
8,26.31,18,22,18,20.3462,Dark,0,Water,250
8,26.31,18,22,18,20.3462,Dark,0,Water,250
8,26.31,18,22,18,20.3462,Dark,0,Water,250
8,26.38,18,22,18,20.3462,Dark,0,Water,250
8,26.38,18,22,18,20.3462,Dark,0,Water,250
8,26.38,18,22,18,20.3462,Dark,0,Water,250
8,26.31,156,147,83,142.3794,light,992,Water,250
8,26.31,156,147,82,142.2654,light,994,Water,250
8,26.31,156,148,83,142.9664,light,998,Water,250
8,26.31,156,148,83,142.9664,light,995,Water,250
8,26.31,156,147,82,142.2654,light,993,Water,250
8,26.31,156,147,82,142.2654,light,992,Water,250
8,26.31,157,148,83,143.2653,light,996,Water,250
8,26.31,157,148,83,143.2653,light,992,Water,250
8,26.31,157,148,83,143.2653,light,992,Water,250
8,26.31,156,147,83,142.3794,light,994,Water,250
8,26.31,156,147,82,142.2654,light,994,Water,250
8,26.31,156,147,82,142.2654,light,992,Water,250
8,26.31,155,147,82,141.9665,light,997,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,156,148,83,142.9664,light,992,Water,250
8,26.31,156,147,82,142.2654,light,994,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,998,Water,250
8,26.31,156,147,82,142.2654,light,991,Water,250
8,26.31,156,148,83,142.9664,light,994,Water,250
8,26.31,156,148,83,142.9664,light,993,Water,250
8,26.31,156,147,83,142.3794,light,991,Water,250
8,26.31,156,148,83,142.9664,light,994,Water,250
8,26.31,155,147,82,141.9665,light,997,Water,250
8,26.31,155,147,82,141.9665,light,993,Water,250
8,26.31,156,147,83,142.3794,light,992,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,156,147,82,142.2654,light,994,Water,250
8,26.31,155,147,82,141.9665,light,991,Water,250
8,26.31,155,147,82,141.9665,light,992,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,991,Water,250
8,26.31,155,147,82,141.9665,light,998,Water,250
8,26.31,155,147,82,141.9665,light,997,Water,250
8,26.31,155,147,82,141.9665,light,992,Water,250
8,26.31,155,146,82,141.3795,light,992,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,993,Water,250
8,26.31,155,147,82,141.9665,light,993,Water,250
8,26.31,155,146,82,141.3795,light,994,Water,250
8,26.31,155,147,82,141.9665,light,992,Water,250
8,26.31,155,147,82,141.9665,light,999,Water,250
8,26.31,155,147,82,141.9665,light,993,Water,250
8,26.31,155,147,82,141.9665,light,992,Water,250
8,26.31,155,147,82,141.9665,light,993,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,991,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,155,147,82,141.9665,light,992,Water,250
8,26.31,154,146,82,141.0806,light,992,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,992,Water,250
8,26.31,155,147,82,141.9665,light,993,Water,250
8,26.31,155,147,82,141.9665,light,996,Water,250
8,26.31,155,147,82,141.9665,light,992,Water,250
8,26.31,154,146,82,141.0806,light,991,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,155,147,82,141.9665,light,991,Water,250
8,26.31,155,147,82,141.9665,light,997,Water,250
8,26.31,154,146,82,141.0806,light,996,Water,250
8,26.38,155,147,82,141.9665,light,991,Water,250
8,26.38,155,147,82,141.9665,light,992,Water,250
8,26.38,155,147,82,141.9665,light,995,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,154,147,82,141.6676,light,991,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,992,Water,250
8,26.31,155,147,82,141.9665,light,995,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,155,147,82,141.9665,light,994,Water,250
8,26.31,154,146,82,141.0806,light,992,Water,250
8,26.31,154,146,82,141.0806,light,995,Water,250
8,26.31,155,147,82,141.9665,light,997,Water,250
8,26.31,154,146,82,141.0806,light,992,Water,250
8,26.31,154,146,82,141.0806,light,993,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,154,147,82,141.6676,light,994,Water,250
8,26.31,154,147,82,141.6676,light,994,Water,250
8,26.31,155,147,82,141.9665,light,993,Water,250
8,26.31,154,147,82,141.6676,light,995,Water,250
8,26.31,155,147,82,141.9665,light,991,Water,250
8,26.31,154,146,82,141.0806,light,993,Water,250
8,26.31,154,146,82,141.0806,light,995,Water,250
8,26.31,154,146,82,141.0806,light,992,Water,250
8,26.31,154,147,82,141.6676,light,991,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.38,154,146,81,140.9666,light,996,Water,250
8,26.38,154,146,81,140.9666,light,991,Water,250
8,26.38,154,146,82,141.0806,light,993,Water,250
8,26.31,154,146,82,141.0806,light,995,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,154,146,82,141.0806,light,992,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,154,146,82,141.0806,light,991,Water,250
8,26.31,154,146,82,141.0806,light,993,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,154,146,82,141.0806,light,993,Water,250
8,26.31,154,146,82,141.0806,light,985,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,154,146,82,141.0806,light,991,Water,250
8,26.31,154,146,82,141.0806,light,995,Water,250
8,26.31,154,146,82,141.0806,light,995,Water,250
8,26.31,153,146,81,140.6677,light,993,Water,250
8,26.31,154,146,82,141.0806,light,990,Water,250
8,26.31,153,146,81,140.6677,light,993,Water,250
8,26.31,153,146,81,140.6677,light,995,Water,250
8,26.31,154,146,82,141.0806,light,990,Water,250
8,26.31,154,146,82,141.0806,light,994,Water,250
8,26.31,154,146,81,140.9666,light,995,Water,250
8,26.31,153,146,81,140.6677,light,994,Water,250
8,26.31,153,146,81,140.6677,light,992,Water,250
8,26.38,154,146,82,141.0806,light,993,Water,250
8,26.38,154,146,82,141.0806,light,996,Water,250
8,26.38,154,146,81,140.9666,light,991,Water,250
8,26.38,153,145,81,140.0807,light,997,Water,250
8,26.38,154,146,82,141.0806,light,997,Water,250
8,26.38,153,145,81,140.0807,light,995,Water,250
8,26.31,153,145,81,140.0807,light,991,Water,250
8,26.31,153,146,81,140.6677,light,993,Water,250
8,26.31,153,146,81,140.6677,light,995,Water,250
8,26.38,153,145,81,140.0807,light,992,Water,250
8,26.38,153,145,81,140.0807,light,991,Water,250
8,26.38,153,146,81,140.6677,light,995,Water,250
8,26.38,154,146,82,141.0806,light,993,Water,250
8,26.38,153,145,81,140.0807,light,991,Water,250
8,26.38,153,145,81,140.0807,light,992,Water,250
8,26.31,153,145,81,140.0807,light,994,Water,250
8,26.31,153,146,81,140.6677,light,990,Water,250
8,26.31,153,145,81,140.0807,light,992,Water,250
8,26.38,153,146,81,140.6677,light,998,Water,250
8,26.38,153,145,81,140.0807,light,995,Water,250
8,26.38,153,146,81,140.6677,light,992,Water,250
8,26.38,153,145,81,140.0807,light,992,Water,250
8,26.38,153,145,81,140.0807,light,994,Water,250
8,26.38,153,146,81,140.6677,light,993,Water,250
8,26.38,153,146,81,140.6677,light,994,Water,250
8,26.38,153,146,81,140.6677,light,994,Water,250
8,26.38,153,145,81,140.0807,light,993,Water,250
8,26.38,153,145,81,140.0807,light,991,Water,250
8,26.38,153,146,82,140.7817,light,994,Water,250
8,26.38,153,146,81,140.6677,light,994,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,153,145,81,140.0807,light,997,Water,250
8,26.38,152,145,81,139.7818,light,991,Water,250
8,26.38,153,145,81,140.0807,light,993,Water,250
8,26.38,153,146,81,140.6677,light,994,Water,250
8,26.38,153,146,81,140.6677,light,991,Water,250
8,26.38,153,145,81,140.0807,light,994,Water,250
8,26.38,153,145,81,140.0807,light,994,Water,250
8,26.38,153,146,81,140.6677,light,994,Water,250
8,26.38,153,146,81,140.6677,light,991,Water,250
8,26.38,153,145,81,140.0807,light,994,Water,250
8,26.38,153,145,81,140.0807,light,994,Water,250
8,26.38,153,145,81,140.0807,light,992,Water,250
8,26.38,152,145,81,139.7818,light,991,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,153,145,81,140.0807,light,995,Water,250
8,26.38,153,145,81,140.0807,light,994,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,153,145,81,140.0807,light,992,Water,250
8,26.38,153,145,81,140.0807,light,992,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,152,145,81,139.7818,light,991,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,153,145,81,140.0807,light,989,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,152,145,81,139.7818,light,991,Water,250
8,26.38,152,145,81,139.7818,light,996,Water,250
8,26.38,153,145,81,140.0807,light,995,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,152,145,81,139.7818,light,990,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,152,145,81,139.7818,light,989,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,145,81,139.7818,light,991,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,152,145,81,139.7818,light,990,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,152,145,81,139.7818,light,990,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,151,144,81,138.8959,light,993,Water,250
8,26.38,152,145,81,139.7818,light,991,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,151,144,81,138.8959,light,990,Water,250
8,26.38,151,144,81,138.8959,light,992,Water,250
8,26.38,152,145,81,139.7818,light,996,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,144,81,139.1948,light,992,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,151,144,81,138.8959,light,991,Water,250
8,26.38,151,144,81,138.8959,light,994,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,144,81,139.1948,light,991,Water,250
8,26.38,151,144,80,138.7819,light,994,Water,250
8,26.38,151,144,81,138.8959,light,994,Water,250
8,26.38,152,145,81,139.7818,light,990,Water,250
8,26.38,152,145,81,139.7818,light,992,Water,250
8,26.38,151,144,81,138.8959,light,993,Water,250
8,26.38,151,144,81,138.8959,light,996,Water,250
8,26.38,151,144,81,138.8959,light,992,Water,250
8,26.38,151,144,81,138.8959,light,992,Water,250
8,26.38,151,144,81,138.8959,light,992,Water,250
8,26.38,152,145,81,139.7818,light,990,Water,250
8,26.38,152,145,81,139.7818,light,994,Water,250
8,26.38,151,144,81,138.8959,light,994,Water,250
8,26.38,151,144,81,138.8959,light,993,Water,250
8,26.38,151,144,81,138.8959,light,991,Water,250
8,26.38,152,145,81,139.7818,light,993,Water,250
8,26.38,152,145,81,139.7818,light,995,Water,250
8,26.38,151,144,81,138.8959,light,988,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,81,138.8959,light,995,Water,250
8,26.38,151,144,80,138.7819,light,993,Water,250
8,26.38,151,145,81,139.4829,light,994,Water,250
8,26.38,151,145,81,139.4829,light,995,Water,250
8,26.38,151,144,81,138.8959,light,995,Water,250
8,26.38,151,144,81,138.8959,light,987,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,80,138.7819,light,995,Water,250
8,26.38,151,144,81,138.8959,light,992,Water,250
8,26.38,151,144,80,138.7819,light,990,Water,250
8,26.38,151,144,81,138.8959,light,998,Water,250
8,26.38,150,144,80,138.483,light,994,Water,250
8,26.38,151,144,81,138.8959,light,990,Water,250
8,26.38,151,144,81,138.8959,light,992,Water,250
8,26.38,151,144,80,138.7819,light,995,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,81,138.8959,light,991,Water,250
8,26.38,151,144,80,138.7819,light,993,Water,250
8,26.38,151,144,80,138.7819,light,994,Water,250
8,26.38,151,144,81,138.8959,light,990,Water,250
8,26.38,151,144,81,138.8959,light,992,Water,250
8,26.38,151,144,81,138.8959,light,993,Water,250
8,26.38,151,144,80,138.7819,light,993,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,80,138.7819,light,994,Water,250
8,26.38,151,144,81,138.8959,light,990,Water,250
8,26.38,151,144,81,138.8959,light,992,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,80,138.7819,light,993,Water,250
8,26.38,151,144,81,138.8959,light,997,Water,250
8,26.38,151,144,80,138.7819,light,989,Water,250
8,26.38,151,144,80,138.7819,light,994,Water,250
8,26.38,150,144,80,138.483,light,994,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,80,138.7819,light,992,Water,250
8,26.38,151,144,80,138.7819,light,993,Water,250
8,26.38,151,144,80,138.7819,light,994,Water,250
8,26.38,150,144,80,138.483,light,990,Water,250
8,26.38,151,144,80,138.7819,light,1002,Water,250
8,26.38,150,143,80,137.896,light,994,Water,250
8,26.38,151,144,80,138.7819,light,989,Water,250
8,26.38,151,144,80,138.7819,light,990,Water,250
8,26.38,150,144,80,138.483,light,994,Water,250
8,26.38,150,144,80,138.483,light,993,Water,250
8,26.38,150,144,80,138.483,light,992,Water,250
8,26.38,150,144,80,138.483,light,993,Water,250
8,26.38,150,144,80,138.483,light,992,Water,250
8,26.38,150,144,80,138.483,light,989,Water,250
8,26.38,150,144,80,138.483,light,992,Water,250
8,26.38,150,144,80,138.483,light,995,Water,250
8,26.38,150,143,80,137.896,light,993,Water,250
8,26.38,150,143,80,137.896,light,990,Water,250
8,26.38,150,144,80,138.483,light,994,Water,250
8,26.38,151,144,80,138.7819,light,994,Water,250
8,26.38,150,144,80,138.483,light,989,Water,250
8,26.38,150,144,80,138.483,light,991,Water,250
8,26.38,150,144,80,138.483,light,994,Water,250
8,26.38,150,144,80,138.483,light,993,Water,250
8,26.38,150,144,80,138.483,light,991,Water,250
8,26.38,150,144,80,138.483,light,995,Water,250
8,26.38,150,144,80,138.483,light,995,Water,250
8,26.38,150,143,80,137.896,light,989,Water,250
8,26.38,150,143,80,137.896,light,991,Water,250
8,26.38,150,143,80,137.896,light,994,Water,250
8,26.38,150,144,80,138.483,light,994,Water,250
8,26.38,150,144,80,138.483,light,991,Water,250
8,26.38,151,144,81,138.8959,light,993,Water,250
8,26.38,150,144,80,138.483,light,993,Water,250
8,26.38,150,144,80,138.483,light,989,Water,250
8,26.38,150,144,80,138.483,light,992,Water,250
8,26.38,150,144,80,138.483,light,992,Water,250
12,26.25,67,72,54,68.4463,Med,88,Water,125
12,26.25,67,73,54,69.0333,Med,85,Water,125
12,26.25,68,73,54,69.3322,Med,87,Water,125
12,26.25,67,72,54,68.4463,Med,90,Water,125
12,26.25,67,72,53,68.3323,Med,92,Water,125
12,26.25,67,72,54,68.4463,Med,83,Water,125
12,26.25,67,72,54,68.4463,Med,85,Water,125
12,26.25,68,73,54,69.3322,Med,89,Water,125
12,26.25,67,73,54,69.0333,Med,88,Water,125
12,26.25,68,73,54,69.3322,Med,83,Water,125
12,26.25,68,73,54,69.3322,Med,87,Water,125
12,26.25,68,73,54,69.3322,Med,72,Water,125
12,26.25,68,73,54,69.3322,Med,90,Water,125
12,26.25,68,73,54,69.3322,Med,84,Water,125
12,26.25,68,73,54,69.3322,Med,88,Water,125
12,26.25,68,73,54,69.3322,Med,91,Water,125
12,26.25,68,73,54,69.3322,Med,89,Water,125
12,26.25,68,73,54,69.3322,Med,82,Water,125
12,26.25,68,73,54,69.3322,Med,86,Water,125
12,26.25,68,73,54,69.3322,Med,91,Water,125
12,26.25,68,73,54,69.3322,Med,87,Water,125
12,26.25,68,73,54,69.3322,Med,84,Water,125
12,26.25,68,73,54,69.3322,Med,89,Water,125
12,26.25,68,73,54,69.3322,Med,92,Water,125
12,26.25,68,73,54,69.3322,Med,86,Water,125
12,26.25,68,73,54,69.3322,Med,85,Water,125
12,26.25,68,73,54,69.3322,Med,88,Water,125
12,26.25,68,73,54,69.3322,Med,91,Water,125
12,26.25,68,73,54,69.3322,Med,92,Water,125
12,26.25,68,73,54,69.3322,Med,83,Water,125
12,26.25,68,73,54,69.3322,Med,87,Water,125
12,26.25,67,73,54,69.0333,Med,90,Water,125
12,26.25,67,72,54,68.4463,Med,86,Water,125
12,26.25,67,72,54,68.4463,Med,80,Water,125
12,26.25,67,72,54,68.4463,Med,86,Water,125
12,26.25,68,73,54,69.3322,Med,91,Water,125
12,26.25,68,73,54,69.3322,Med,89,Water,125
12,26.25,68,73,54,69.3322,Med,82,Water,125
12,26.25,68,73,54,69.3322,Med,87,Water,125
12,26.25,68,73,54,69.3322,Med,91,Water,125
12,26.25,68,73,54,69.3322,Med,89,Water,125
12,26.25,68,73,54,69.3322,Med,82,Water,125
12,26.31,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,88,Water,125
12,26.31,68,73,54,69.3322,Med,80,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,92,Water,125
12,26.31,68,73,54,69.3322,Med,88,Water,125
12,26.31,68,73,54,69.3322,Med,82,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.25,68,73,54,69.3322,Med,92,Water,125
12,26.25,68,73,54,69.3322,Med,86,Water,125
12,26.25,68,73,54,69.3322,Med,85,Water,125
12,26.25,68,73,54,69.3322,Med,88,Water,125
12,26.25,68,73,54,69.3322,Med,90,Water,125
12,26.25,68,73,54,69.3322,Med,87,Water,125
12,26.25,68,73,54,69.3322,Med,86,Water,125
12,26.25,68,73,54,69.3322,Med,88,Water,125
12,26.25,68,73,54,69.3322,Med,90,Water,125
12,26.31,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,88,Water,125
12,26.25,68,73,54,69.3322,Med,91,Water,125
12,26.25,68,73,54,69.3322,Med,87,Water,125
12,26.25,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,84,Water,125
12,26.31,68,73,54,69.3322,Med,90,Water,125
12,26.31,68,73,54,69.3322,Med,86,Water,125
12,26.31,68,73,54,69.3322,Med,86,Water,125
12,26.31,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,89,Water,125
12,26.31,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,85,Water,125
12,26.31,68,73,54,69.3322,Med,88,Water,125
12,26.31,68,73,54,69.3322,Med,92,Water,125
12,26.31,68,73,54,69.3322,Med,86,Water,125
12,26.31,68,73,54,69.3322,Med,85,Water,125
12,26.31,68,73,54,69.3322,Med,90,Water,125
12,26.31,68,73,54,69.3322,Med,89,Water,125
12,26.31,68,73,54,69.3322,Med,85,Water,125
12,26.31,68,73,54,69.3322,Med,86,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,84,Water,125
12,26.31,68,73,54,69.3322,Med,72,Water,125
12,26.31,68,73,54,69.3322,Med,90,Water,125
12,26.31,68,73,54,69.3322,Med,84,Water,125
12,26.31,68,73,54,69.3322,Med,86,Water,125
12,26.31,68,73,54,69.3322,Med,86,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,88,Water,125
12,26.31,68,73,54,69.3322,Med,84,Water,125
12,26.31,68,73,54,69.3322,Med,86,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,89,Water,125
12,26.31,68,73,54,69.3322,Med,83,Water,125
12,26.31,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,90,Water,125
12,26.31,68,73,54,69.3322,Med,82,Water,125
12,26.31,68,73,54,69.3322,Med,87,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,89,Water,125
12,26.31,68,73,54,69.3322,Med,79,Water,125
12,26.31,68,73,54,69.3322,Med,89,Water,125
12,26.31,68,73,54,69.3322,Med,92,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,82,Water,125
12,26.31,68,73,54,69.3322,Med,89,Water,125
12,26.31,68,73,54,69.3322,Med,91,Water,125
12,26.31,68,73,54,69.3322,Med,89,Water,125
12,26.31,68,73,54,69.3322,Med,84,Water,125
